density_threshold,distance_threshold,tsne_n_components,NMI,embedding
0.12119410149516618,0.9612664382553827,2,0.363691996586611,tfidf
0.037523786013007016,0.9257748560743805,2,0.36208238447791924,tfidf
0.08183559955511435,0.9783911217911552,2,0.3641578201016819,tfidf
0.14828624896957715,0.9990060391730002,4,0.3448739462937842,tfidf
0.05980551716556108,0.7519754305571347,8,0.34475732929251446,tfidf
0.20301129304737245,0.9397533341588749,2,0.3624333246043025,tfidf
0.17368606582960758,0.9842741444717229,2,0.3644519480795703,tfidf
0.16561389047388314,0.9985743559746085,2,0.3651812891035653,tfidf
0.1304096181110384,0.9623648041461773,2,0.3637549097767409,tfidf
0.10287426330385935,0.9637012525559959,2,0.36378137881596373,tfidf
0.18475559280778256,0.9812355377712721,2,0.36436515312182105,tfidf
0.11714606386240864,0.9439696614443073,2,0.3627362581222214,tfidf
0.08000975990752543,0.9990913399067733,2,0.3651812891035653,tfidf
0.15462249682333845,0.9175982713780323,2,0.36210027979265347,tfidf
0.2506184550033635,0.9639719033417213,2,0.36378137881596373,tfidf
0.21675668537763168,0.8263127185328325,2,0.3593205270878455,tfidf
0.09707367186917792,0.9982079544844702,2,0.3651812891035653,tfidf
0.11464976082018032,0.9986997650614998,2,0.3651812891035653,tfidf
0.02894592487226827,0.9816512746809686,2,0.3643917349255126,tfidf
0.13683567090561732,0.9512837795956707,2,0.36334491018193693,tfidf
0.0568194168181202,0.9988737249071781,16,0.3445567200586685,tfidf
0.16938372071338964,0.9728712108389526,2,0.3639673319494184,tfidf
0.10763250938217853,0.9343965128341044,2,0.36215459984883996,tfidf
0.19744627968837522,0.9996831670961152,2,0.3651812891035653,tfidf
0.07381579769556929,0.9677778126630634,2,0.3638034814960764,tfidf
0.13924045925683162,0.952996608183214,2,0.36334491018193693,tfidf
0.04571721660635622,0.9792560233824428,2,0.36424399700690646,tfidf
0.04646415370882859,0.5829581621886157,2,0.35549316587759416,tfidf
0.0784239529940339,0.9994561337190415,2,0.3651812891035653,tfidf
0.0940312397936498,0.9791622374481973,2,0.36424399700690646,tfidf
0.15892036449775526,0.9595968262008922,2,0.3636126400291495,tfidf
0.021077951654752174,0.5381513140164633,2,0.3547635818076134,tfidf
0.12062250551963684,0.9829230085137634,2,0.3644519480795703,tfidf
0.04365806027125242,0.35290606154775656,8,0.34475732929251446,tfidf
0.06174634102109531,0.9313654900388039,4,0.3448739462937842,tfidf
0.1392058097108238,0.684026117735904,2,0.3573829641553579,tfidf
0.17461534894184502,0.9989503864371267,2,0.3651812891035653,tfidf
0.17057935273106545,0.981150545721362,2,0.36436515312182105,tfidf
0.19716077764944592,0.9995353639863164,2,0.3651812891035653,tfidf
0.2652236746446534,0.4393801042360283,2,0.3533885040281972,tfidf
0.1556435149674073,0.9660560011912258,2,0.3636675697632136,tfidf
0.10544133062319314,0.6476589094762911,2,0.35694204645911176,tfidf
0.12357217875059039,0.9992869287812607,2,0.3651812891035653,tfidf
0.22034670738108078,0.9476177964910493,2,0.36296669814801635,tfidf
0.09072958656106342,0.7817190603059541,2,0.3584963090397803,tfidf
0.14575538154066317,0.979895660715665,2,0.3642805886068238,tfidf
0.07398606898313088,0.9998659072977516,2,0.3651812891035653,tfidf
0.08812354286910605,0.9784866312072541,2,0.3641578201016819,tfidf
0.057648801000551184,0.9542247500560123,2,0.3635618504955559,tfidf
0.11268659649891101,0.9998232211704187,2,0.3651812891035653,tfidf
0.03131807532691604,0.9707272553247714,2,0.36388780359340495,tfidf
0.18785355895637715,0.9803120716356668,2,0.3642805886068238,tfidf
0.3012419676683148,0.62176727357477,16,0.3444447341745586,tfidf
0.1590337036903563,0.9454078933469998,2,0.36282512215935836,tfidf
0.07693815169392393,0.9648474208159359,2,0.36378137881596373,tfidf
0.10666359964224598,0.9845070767892592,2,0.3644519480795703,tfidf
0.132595116060852,0.9983182697029401,2,0.3651812891035653,tfidf
0.10060685343584361,0.9834321396548144,2,0.3644519480795703,tfidf
0.0888662007555471,0.9970184117078257,2,0.3651812891035653,tfidf
0.05547985464400691,0.9994318910348104,2,0.3651812891035653,tfidf
0.013236889604013556,0.9595057740107972,2,0.3636126400291495,tfidf
0.12732099112964423,0.9681451634551143,2,0.3638034814960764,tfidf
0.23544617214743374,0.9302519241641779,2,0.3621184885629975,tfidf
0.15661920250346426,0.9771782897359494,2,0.36407335178685907,tfidf
0.07425421764099681,0.9991434372499761,2,0.3651812891035653,tfidf
0.30454223391063445,0.2541114214405229,4,0.3450139908767773,fasttext
0.5251916361678375,0.4531758848197109,16,0.34473401535561754,fasttext
0.9600548187504342,0.6069102038739669,2,0.3600724374546301,fasttext
0.8977879350869074,0.48397267990161863,4,0.3450139908767773,fasttext
0.322114123991708,0.018659865142657814,4,0.3450139908767773,fasttext
0.6976649305421865,0.17424409028154422,2,0.35085663306667686,fasttext
0.13528103460069987,0.2932215711455326,4,0.3450139908767773,fasttext
0.5469082700417635,0.544163359324662,16,0.34473401535561754,fasttext
0.5331141686071683,0.5871577240171423,4,0.3450139908767773,fasttext
0.5243374874721142,0.35716317371627415,4,0.3450139908767773,fasttext
0.9845146095842926,0.7987613541778797,2,0.370193733254989,fasttext
0.9737868470074738,0.8012524608846006,2,0.3703535061521329,fasttext
0.9958119976490609,0.9025621017591074,8,0.3448739462937842,fasttext
0.807404092364389,0.8343414334062543,2,0.37239321472217574,fasttext
0.7670466201168363,0.7686293564685722,2,0.368589539315477,fasttext
0.8124659894380888,0.9933275838580808,2,0.3833377871430333,fasttext
0.788422666468649,0.9885652280153039,8,0.3448739462937842,fasttext
0.7042836990328378,0.9534374507742831,2,0.3802675402631872,fasttext
0.6698366028084656,0.9856795002575294,2,0.38312099175585485,fasttext
0.6405582222184638,0.9946921586221148,2,0.3835238858109568,fasttext
0.852324366085607,0.7205047423689586,8,0.3448739462937842,fasttext
0.6819199526009486,0.9922330074602528,2,0.38324025032407777,fasttext
0.6360494458981973,0.8906306609430885,2,0.3756320546913475,fasttext
0.6165360804444215,0.8914171717109757,2,0.37575959018195637,fasttext
0.7382341041356378,0.6923320553707408,16,0.34473401535561754,fasttext
0.845614181715033,0.920681090134944,2,0.37781706513887703,fasttext
0.7773177629768714,0.9930600653645599,2,0.3833377871430333,fasttext
0.8828626400669093,0.8931297633226118,2,0.37580499413993185,fasttext
0.7882289543765217,0.8556037974333657,2,0.37364343533024974,fasttext
0.4188807654990976,0.9326857413741363,16,0.34473401535561754,fasttext
0.6075330568929342,0.7303977126035619,8,0.3448739462937842,fasttext
0.7177904774457096,0.991426834596186,2,0.38324025032407777,fasttext
0.7396503700187406,0.9918521705949356,2,0.38324025032407777,fasttext
0.6665500974989157,0.8402536426176501,2,0.3729036071166585,fasttext
0.9147609002150089,0.9419602987519918,2,0.3790188705804368,fasttext
0.5879551275242847,0.9998048622833853,2,0.384235443469809,fasttext
0.5945442469080733,0.9357701667533763,16,0.34473401535561754,fasttext
0.47299621118169083,0.8535906780075395,2,0.3733721343308593,fasttext
0.575795529304012,0.6539667372402751,2,0.3626013194249096,fasttext
0.8290932595849191,0.7740170717951328,4,0.3450139908767773,fasttext
0.7580204670912365,0.8673214481350513,2,0.37439497173163355,fasttext
0.6281450030461792,0.9995486408127014,2,0.384235443469809,fasttext
0.6233220903389145,0.9352939187572651,2,0.37871419175299165,fasttext
0.5601822416275952,0.9993274129011497,2,0.38415473296571007,fasttext
0.47897961647187465,0.9487811506202706,2,0.3797457581652988,fasttext
0.5600364002041526,0.8314669435485119,4,0.3450139908767773,fasttext
0.5184192531379606,0.8908257236960199,2,0.3757090988218881,fasttext
0.651148759214027,0.7979407252675271,16,0.34473401535561754,fasttext
0.5536579380843727,0.9133801700709672,8,0.3448739462937842,fasttext
0.5866829378224727,0.9583914895476839,2,0.38069602514808254,fasttext
0.677641592066165,0.5380282373890906,4,0.3450139908767773,fasttext
0.7117365588434289,0.9975133663686334,2,0.3840405278881243,fasttext
0.6905661645352438,0.9695045902481362,2,0.3817408916374519,fasttext
0.6312815371486017,0.9963915376202384,2,0.38360433142431094,fasttext
0.6502773941199901,0.9531997860348346,2,0.38017216191915915,fasttext
0.6258240916060988,0.9981067874125717,2,0.3840405278881243,fasttext
0.5839797254786698,0.9081485801256283,2,0.376470288908346,fasttext
0.7053446572845056,0.8683978410628036,2,0.37439497173163355,fasttext
0.5447503340367873,0.963855715144347,2,0.38149980071037554,fasttext
0.6194502779009039,0.9116436107328885,8,0.3448739462937842,fasttext
0.4884804557237359,0.9575264991455931,2,0.3804707065057496,fasttext
0.6566199021727048,0.9825645360442721,2,0.38303509897725685,fasttext
0.6334634932129228,0.996636328768035,2,0.38385062933888225,fasttext
0.7324658505501767,0.9281891835483856,2,0.37840975796469006,fasttext
0.6140313591408775,0.9980177874503283,2,0.3840405278881243,fasttext
0.520633209621145,0.8811201031474752,2,0.37507147455286277,fasttext
0.5713853015873152,0.9634731669631701,2,0.38149980071037554,fasttext
0.7034810961006531,0.9129839943162743,2,0.37709638235613074,fasttext
0.5992298274504229,0.9992759380117769,16,0.34473401535561754,fasttext
0.6795254594207814,0.9620857578780263,2,0.38096825737611995,fasttext
0.614920142875023,0.9299385231749238,4,0.3450139908767773,fasttext
0.6529909266857415,0.9951532169588022,2,0.3835238858109568,fasttext
0.6363398897339034,0.998675233164395,2,0.38415473296571007,fasttext
0.5414370680908817,0.9699447507340512,2,0.3817697906594069,fasttext
0.5884215005327229,0.8778938878992518,2,0.3751212220467207,fasttext
0.7209155496039672,0.9417556260766844,2,0.37894418760661014,fasttext
0.6394833912724436,0.9117562801127252,2,0.37677673540038575,fasttext
0.6836198141159205,0.9685818064438766,8,0.3448739462937842,fasttext
0.5639814059761419,0.8309615593945926,2,0.3722834449183098,fasttext
0.6073206782754546,0.9361324185929595,2,0.3787533623731674,fasttext
0.7536726166029628,0.8965898806928623,2,0.37594357959457886,fasttext
0.63135511607534,0.9929793818836594,2,0.3833377871430333,fasttext
0.6368165491347322,0.9745062964148208,2,0.38205542315719954,fasttext
0.5295227716971085,0.9362499991127309,2,0.3787533623731674,fasttext
0.6632950971451228,0.9768001086993943,2,0.38276070613787994,fasttext
0.6088704912273988,0.9998122847325602,2,0.384235443469809,fasttext
0.5690111946095948,0.8913957019007849,16,0.34473401535561754,fasttext
0.5955749995082356,0.9485718016279309,2,0.3797457581652988,fasttext
0.7146514585785723,0.9955239757195622,2,0.3835238858109568,fasttext
0.6186861068664705,0.8606308098615303,4,0.3450139908767773,fasttext
0.6865779430305707,0.9216325303028591,2,0.37791408372866225,fasttext
0.6316657334284231,0.9955829578089188,2,0.3835238858109568,fasttext
0.502525311300334,0.9622304033488172,2,0.38128733668042364,fasttext
0.6607145039679039,0.9976483794984927,2,0.3840405278881243,fasttext
0.6668319792337781,0.9740337379746196,2,0.38205542315719954,fasttext
0.6074603774619013,0.9416967838876287,2,0.37894418760661014,fasttext
0.5598149828938895,0.9994001009719902,2,0.38415473296571007,fasttext
0.5817724239618468,0.9154443096720598,8,0.3448739462937842,fasttext
0.5457254830418065,0.9531197809174576,2,0.38017216191915915,fasttext
0.5664666878105659,0.9781084222277606,2,0.38259160995135,fasttext
0.7020875868684038,0.9014641712371712,2,0.37597691927643884,fasttext
0.6516074011520826,0.9996230915242582,2,0.384235443469809,fasttext
0.5976017065258793,0.9763084424052739,2,0.3823586984826633,fasttext
0.6539042988431623,0.9996250668647323,2,0.384235443469809,fasttext
0.6496515195854163,0.9498801919430722,2,0.37992736021683193,fasttext
0.6757038309226909,0.9293085475029318,2,0.37840975796469006,fasttext
0.6155091798115356,0.9718893611613649,16,0.34473401535561754,fasttext
0.551246237134837,0.9493075615273264,2,0.3798879425730251,fasttext
0.7336380020420523,0.9798043807417154,2,0.38293535743801416,fasttext
0.6927317186947526,0.9293513886165622,4,0.3450139908767773,fasttext
0.5872740375213428,0.8817490980295631,2,0.37507147455286277,fasttext
0.6493192368212746,0.9964324937673006,2,0.38360433142431094,fasttext
0.6655890919251708,0.9767769012223986,2,0.38276070613787994,fasttext
0.6009917672511065,0.9528863965439859,2,0.38017216191915915,fasttext
0.6270172943002751,0.9988740275008571,2,0.38415473296571007,fasttext
0.5744484952994273,0.9547511862083907,2,0.3803070367255002,fasttext
0.6169478184593513,0.9992614717200556,2,0.38415473296571007,fasttext
0.6330393642803545,0.9150284916251257,2,0.3772975630812128,fasttext
0.7134189057559134,0.9797019565745753,2,0.38293535743801416,fasttext
0.523117968073964,0.9608071272043995,8,0.3448739462937842,fasttext
0.5628637101399956,0.9295769233240838,2,0.378448865631413,fasttext
0.6161139967154473,0.9971206082999964,2,0.38385062933888225,fasttext
0.6421473636094259,0.9757031867839291,2,0.3823586984826633,fasttext
0.5894545231315428,0.9984281122428225,2,0.38415473296571007,fasttext
0.5834317043114856,0.9986718568485792,2,0.38415473296571007,fasttext
0.5350202265075796,0.9639183636159421,2,0.38149980071037554,fasttext
0.5734305690285443,0.9454462601390627,2,0.37968858250710297,fasttext
0.5936197679301258,0.999448262620434,2,0.384235443469809,fasttext
0.5531514784355525,0.9781782611052067,2,0.38259160995135,fasttext
0.5925901085790094,0.8988396044924478,16,0.34473401535561754,fasttext
0.5395902897952073,0.9249367682857803,2,0.3781391593474193,fasttext
0.6083049217360711,0.9979943551151861,2,0.3840405278881243,fasttext
0.5819583150754589,0.962779001414696,2,0.38128733668042364,fasttext
0.5021250200092333,0.9821178226002973,2,0.38303509897725685,fasttext
0.6766499402356139,0.9471878226250774,2,0.37968858250710297,fasttext
0.6244097686822339,0.9978946860261395,2,0.3840405278881243,fasttext
0.5995985079354774,0.9766618573060047,2,0.3827135743541268,fasttext
0.6505466183337258,0.9381237224145327,2,0.3787533623731674,fasttext
0.5614836540980923,0.9636360180421073,2,0.38149980071037554,fasttext
0.6961278708924306,0.999088593974976,4,0.3450139908767773,fasttext
0.5132549024755769,0.915456847614109,2,0.3772975630812128,fasttext
0.6318024160589479,0.9786445485906384,2,0.3826497020452502,fasttext
0.6132033631467078,0.9605645792043471,2,0.38091214274629503,fasttext
0.5828357548437019,0.6135512728774613,2,0.36041025316228464,fasttext
0.6482546985690407,0.9989633764152712,2,0.38415473296571007,fasttext
0.6599888211923732,0.9998090330847647,2,0.384235443469809,fasttext
0.6637755324401658,0.9996327990057562,2,0.384235443469809,fasttext
0.6671361661477134,0.944595822541262,2,0.3795338811925194,fasttext
0.5995361451683618,0.9778580605068038,8,0.3448739462937842,fasttext
0.6862564476895708,0.9581807431664867,2,0.38069602514808254,fasttext
0.659407184663158,0.9343823794882761,2,0.37871419175299165,fasttext
0.6471104858765455,0.9991455275411611,2,0.38415473296571007,fasttext
0.627753754032642,0.4395534784424734,2,0.3554241348853305,fasttext
0.6333998429106056,0.9791367062567463,2,0.3828080431019235,fasttext
0.5759370764987708,0.9995812607086045,2,0.384235443469809,fasttext
0.5810524317877239,0.9772970102251813,2,0.38276070613787994,fasttext
0.5549726852142075,0.75426051246158,2,0.36798160035279165,fasttext
0.5351473384776991,0.9607365044429045,2,0.38091214274629503,fasttext
0.6066748836701916,0.9993944487375345,2,0.38415473296571007,fasttext
0.5689052737548044,0.9457443726593157,16,0.34473401535561754,fasttext
0.5894906490976339,0.9751554540886452,2,0.3823586984826633,fasttext
0.6472650124159463,0.9984945914388081,2,0.38415473296571007,fasttext
0.6728664106348775,0.9810243079795689,2,0.38293535743801416,fasttext
0.6200225557053758,0.9998431441859819,2,0.3843065869279599,fasttext
0.6266765631396038,0.9644172302521131,2,0.38153955835640785,fasttext
0.6131323883400316,0.9831931661242955,2,0.38303509897725685,fasttext
0.5904405123982047,0.9553615104073968,2,0.3803752262313623,fasttext
0.6138030374539648,0.9294708632683908,2,0.37840975796469006,fasttext
0.5472986303277495,0.9820803608181815,2,0.38303509897725685,fasttext
0.5637036454695816,0.9997872051394299,4,0.3450139908767773,fasttext
0.6594590465325844,0.9643613249170466,2,0.38153955835640785,fasttext
0.6441483206241952,0.9794270367660538,2,0.3828786308840602,fasttext
0.6354645338319207,0.9980657643616283,2,0.3840405278881243,fasttext
0.5999181324818477,0.948483005678089,2,0.3797457581652988,fasttext
0.6850454999627361,0.9813949848811476,2,0.3830059921844731,fasttext
0.5755315420746876,0.998442543557314,2,0.38415473296571007,fasttext
0.6231382992813967,0.9630880484421352,2,0.3813837907988535,fasttext
0.6592611482308782,0.7147460857995971,2,0.3657021338608794,fasttext
0.6021132893830209,0.9389141611227595,2,0.3787533623731674,fasttext
0.5317927980063595,0.7954330014519719,8,0.3448739462937842,fasttext
0.7017297218771179,0.25299299822669774,2,0.35195322554626596,fasttext
0.6518292336830657,0.9954855422074786,2,0.3835238858109568,fasttext
0.6464160702514417,0.9985801372885839,2,0.38415473296571007,fasttext
0.6736205627265952,0.9990810545848349,2,0.38415473296571007,fasttext
0.6229616251990431,0.6594625729480851,2,0.36287868414176067,fasttext
0.5855765173090238,0.9664081287455296,2,0.38160934785374756,fasttext
0.6120715670364709,0.977657207739271,2,0.38276070613787994,fasttext
0.6356141520030247,0.9998984809125359,2,0.3843065869279599,fasttext
0.6363151592204316,0.9608009831646298,2,0.38091214274629503,fasttext
0.5637480953546815,0.9788387858797226,2,0.38274990292452643,fasttext
0.5852101237039511,0.8201229790087075,2,0.37162710772140767,fasttext
0.6397137552567795,0.9998065251823908,2,0.384235443469809,fasttext
0.6644378744093494,0.9792932535501961,2,0.3828786308840602,fasttext
0.6272845739070398,0.9996925306746587,2,0.384235443469809,fasttext
0.6031876240208242,0.9589138105139098,2,0.3807373040837115,fasttext
0.6215038863862341,0.9806116903216588,2,0.38293535743801416,fasttext
0.6318590611777575,0.9997988986785122,16,0.34473401535561754,fasttext
0.6891180788660941,0.9383308839386284,2,0.3787533623731674,fasttext
0.5978648876614681,0.9671522984786072,2,0.38166915713801086,fasttext
0.5748205567031044,0.9102547115554284,2,0.37661736213025954,fasttext
